STATION_NM,LOCAL_X,LOCAL_Y,USAGE
세화3리입구,126.78799,33.333459999999995,13
한원리,126.1973,33.33533,13
삼매봉중계소입구,126.5522,33.24232,13
장전초등학교,126.39098,33.44963,13
서부보건소,126.26982,33.4115,13
행원교차로,126.8037,33.54574,13
진군을리,126.36423,33.283640000000005,13
제3의귀교,126.71925,33.31235,13
해아미,126.31868999999999,33.42978,13
장전알동네,126.38508,33.451409999999996,13
돈내코마을,126.57352,33.30275,13
금악리,126.29786000000001,33.36053,13
도순거린내,126.47498,33.25895,13
새별오름,126.36296000000002,33.35913,13
한남리사무소,126.69631000000001,33.3113,13
제주해안경비단,126.82314,33.35727,13
해양맨션,126.63999,33.53739,13
복호동,126.20115,33.33972,13
장전리입구,126.39112,33.44352,13
"선인장마을,돌마을공원",126.25298000000001,33.35452,13
안국사,126.61088000000001,33.46897,12
제주조각공원,126.32132,33.24901,12
묵리항,126.31181000000001,33.94683,12
명월리,126.26597,33.38942,12
목다운목,126.68843999999999,33.520140000000005,12
방애왓,126.60484,33.48118,12
동상효,126.6073,33.27965,12
무릉손당호,126.21125,33.272059999999996,12
백화동,126.71016999999999,33.46699,12
영흥리부녀회사무실,126.30011,33.95966,12
저지리수동,126.23623,33.33682,12
의사오흥태비,126.87867,33.40095,12
상창교차로,126.35916999999999,33.28071,12
이화농장,126.73156999999999,33.32477,12
성읍119지역센터,126.79449,33.384029999999996,12
오등동입구,126.53007,33.48097,12
해안,126.45405,33.45896,11
디케이서비스,126.5208,33.463770000000004,11
농굴왓입구,126.82654,33.50806,11
고수동,126.75575,33.32783,11
영평상동,126.56891,33.47726,11
토산초등학교,126.77648,33.31185,11
유수암리입구,126.39103,33.44339,11
차남동산,126.83808,33.45255,11
덕천보건진료소,126.76738999999999,33.50323,11
성산기상대관사,126.869,33.38413,11
대천환승정류장(종점),126.73706000000001,33.43616,11
돈내코,126.58482,33.29977,11
광령3리사무소,126.42347,33.46301,11
칡오름,126.60763,33.28273,11
오등상동복지회관,126.53988000000001,33.4593,11
남학교,126.52668999999999,33.46362,11
신풍입구,126.82045,33.36105,10
고내포구,126.33684,33.46728,10
신흥교,126.75097,33.31413,10
논오름,126.33371000000001,33.27432,10
표선생활체육관,126.81472,33.35311,10
선린지,126.71565,33.49305,10
광평고치동산,126.46411,33.48366,10
선흘1리운동장,126.70798,33.50506,10
신촌초등학교(종점),126.61858000000001,33.532309999999995,10
귀일중학교,126.40545,33.480979999999995,10
고산환승정류장(종점),126.17975,33.30109,10
대용소천,126.59026999999999,33.48101,10
성읍분투왓,126.78366000000001,33.402190000000004,10
대용소천,126.59013999999999,33.48093,10
블루마운틴커피박물관,126.83703,33.38089,10
신례리,126.63338,33.28472,10
전원유치원,126.53985,33.48717,10
앞거리,126.4275,33.2582,10
제주노인복지타운,126.43907,33.254090000000005,10
향기마을,126.78971000000001,33.34426,10
신흥농장,126.75442,33.31203,10
덕천보건진료소,126.76711,33.503170000000004,9
풍천초등학교,126.85065,33.34747,9
색달,126.40553,33.259879999999995,9
한림농협주유소,126.26223,33.40855,9
무릉1리사거리,126.20338000000001,33.27063,9
동부위생처리장입구,126.69538,33.43631,9
김영갑갤러리두모악,126.85655,33.37194,9
상귀동카름,126.41297,33.47319,9
신안동,126.63493000000001,33.51912,9
토산초등학교,126.77703000000001,33.30986,9
산양리,126.23398,33.295590000000004,9
시청후문,126.51116999999999,33.256040000000006,9
한림2리,126.26915,33.41402,8
무릉손당호,126.21127,33.2718,8
4.3평화공원입구,126.62008999999999,33.453109999999995,8
하귀농협경제사업장,126.42376999999999,33.45815,8
웃드르빛센터,126.25858999999998,33.302409999999995,8
선인장마을,126.85942,33.39499,8
하도리서문동,126.88188000000001,33.52738,8
풍력생태길입구,126.82417,33.433040000000005,8
뒷산길,126.65061000000001,33.49275,8
용마마을,126.50371000000001,33.51685,8
고상동,126.6734,33.50854,8
위미정수장,126.67211999999999,33.28626,8
신창상동,126.18733,33.34838,8
금백조로입구,126.76536999999999,33.44768,8
어음1리입구,126.32665,33.41838,8
각시물,126.25931000000001,33.32475,8
갈왓,126.45623,33.49331,7
제주시공동묘지관리소,126.49131000000001,33.41936,7
일과1리,126.23615,33.235079999999996,7
산전동,126.25538999999999,33.34568,7
체오름,126.76137,33.47425,7
도순거린내,126.47365,33.259409999999995,7
도순초등학교,126.47838999999999,33.24661,7
만지동,126.62728999999999,33.29315,7
먼나먼루,126.6501,33.48793,7
모구리야영장,126.81707,33.405590000000004,7
벼락동산,126.39242,33.24783,7
장전포제청,126.38228000000001,33.44413,7
남학교,126.52677,33.463390000000004,7
장작평사,126.32338999999999,33.94036,7
이호동물병원,126.31541000000001,33.35347,7
의귀리월산동,126.72146000000001,33.312470000000005,7
대흘1리,126.65285,33.49817,7
산양리감귤선과장,126.23761,33.30303,7
송당북문,126.78473000000001,33.47306,7
용눈이오름,126.83188,33.46351,7
신흥교차로,126.76677,33.300259999999994,7
서부신협유통영농조합,126.26114,33.3356,7
선인동사거리,126.69993000000001,33.48513,7
수장동입구,126.21141999999999,33.34167,7
하효마을회관,126.61742,33.26207,7
서광서리마을회관,126.3028,33.28504,7
억수동,126.68676,33.526759999999996,7
아부오름,126.78041999999999,33.44283,7
월림리,126.26172,33.35492,6
신동입구,126.22878999999999,33.34138,6
두문포노린당,126.90915,33.4963,6
벌탬못,126.77233999999999,33.50714,6
계원동,126.33383,33.41005,6
예천전문요양원,126.62007,33.500029999999995,6
예초,126.33134,33.953590000000005,6
선흘1리운동장,126.70781000000001,33.504909999999995,6
산앗도,126.6369,33.49532,6
체육공원입구,126.60846000000001,33.27415,6
관동산,126.63565,33.50643,6
한원리,126.20038000000001,33.334,6
노루생태관찰원,126.62732,33.44473,6
굴집터,126.86285,33.39997,6
납읍리,126.32869,33.43951,6
꿈에그린아파트,126.2721,33.28143,6
고장낭밭,126.60003,33.27448,6
금능농공단지입구,126.24721000000001,33.36258,6
월광동,126.25495,33.29335,5
메밀동산,126.65363,33.482009999999995,5
벌탬못,126.77183000000001,33.50768,5
평화통일불사리탑,126.63515,33.52998,5
별진밭,126.62796999999999,33.4891,5
거문오름입구,126.70935,33.452220000000004,5
위미리,126.66621,33.2757,5
월정사,126.51045,33.467620000000004,5
삼부장미아파트입구,126.59002,33.527440000000006,5
칠전동,126.19443000000001,33.29768,5
용주사,126.77408,33.317840000000004,5
조수2리,126.21433,33.29371,5
선흘분교입구,126.70643999999999,33.51515,5
예원동민회관앞,126.39933,33.45899,5
세곳못,126.38118999999999,33.44202,5
가물개공원,126.58465,33.52466,5
어대오름,126.76082,33.501059999999995,5
안성리새동네,126.28347,33.25085,5
신명동,126.28063,33.3888,5
신안동교차로,126.6341,33.51895,5
신양1리,126.32848999999999,33.945859999999996,5
신연동,126.24965,33.31608,5
신연동,126.2495,33.31624,5
먼머루,126.31021000000001,33.27698,5
(구)구판장,126.79788,33.32973,5
고망난돌입구,126.85875,33.35282,5
"청화마을입구,진밭동네",126.4268,33.459070000000004,5
청수리웃동네,126.24597,33.31989,5
도리초등학교(종점),126.46562,33.5002,5
조천만세동산(종점),126.64165,33.53955,5
동일2리,126.23675,33.25765,4
돈내코마을,126.57366,33.3029,4
자미성,126.66063999999999,33.29019,4
이시돌단지,126.33663,33.36031,4
개법사,126.33831,33.40422,4
사장교차로,126.65957,33.53675,4
강정의례회관,126.47956,33.23813,4
강다리,126.88896000000001,33.40593,4
위미중학교,126.66226,33.28062,4
위미리,126.6664,33.275729999999996,4
까끄래기오름,126.70558,33.43403,4
장전초등학교,126.39091,33.449909999999996,4
지명뒤,126.60805,33.47545,4
지미봉입구,126.90409,33.49488,4
서부농업기술센터,126.24748999999998,33.35241,4
청수리웃동네,126.24592,33.31986,4
예담요양원,126.81634,33.34235,4
성산청소년수련원,126.84021000000001,33.36164,4
영주고입구(2호동),126.57462,33.45922,4
함덕초등학교,126.67101000000001,33.53737,4
헬스케어타운,126.56381999999999,33.2812,4
삼양3동,126.57952,33.5251,4
조천도서관,126.66796000000001,33.53706,4
대림동,126.75525,33.4992,4
멍중내,126.6886,33.5007,3
트릭아트뮤지엄,126.78683999999998,33.39952,3
유건이오름,126.84021000000001,33.41698,3
대성동,126.67665,33.2934,3
꿈에그린아파트,126.27185,33.28134,3
성화마을회관,126.50303000000001,33.51227,3
영주산,126.80358000000001,33.39828,3
섯동네,126.7966,33.38476,3
예원동,126.4033,33.45625,3
돔뱅이왓,126.36945,33.23516,3
양수동입구,126.85866999999999,33.43854,3
두문이머세(두맹이골목),126.53636000000002,33.5106,3
옛성정문,126.74512,33.31763,3
도깨비공원,126.69301000000002,33.465070000000004,3
상귀리,126.40983,33.4737,3
금백조로입구,126.76456999999999,33.4475,3
도린동산,126.76816000000001,33.35824,3
하례1리복지회관,126.62421,33.26814,3
서광서리마을회관,126.30293,33.285070000000005,3
양수동입구,126.85958000000001,33.43843,3
화랑마을,126.46452,33.46483,3
강화교,126.79428999999999,33.32455,3
추자해변장여관,126.32477,33.94209,3
대흘2리,126.67318,33.5117,3
주전동,126.17655,33.336040000000004,3
한남농장,126.68123,33.29858,3
(구)화산초등학교,126.79723999999999,33.32629,3
신안동,126.63498,33.51037,3
수산1리사거리,126.88277,33.44238,3
사장동,126.65968000000001,33.53347,3
쇠질곳,126.37912,33.467009999999995,3
산수동,126.19756000000001,33.30324,3
오족돌,126.43218,33.25652,2
신안동,126.63479,33.51493,2
금산학교마을,126.32681000000001,33.443659999999994,2
"선인장마을,돌마을공원",126.25283,33.35443,2
신창리하나로마트한경농협,126.18998,33.34693,2
신양2리,126.31894,33.94129,2
추사유배지,126.27905,33.2491,2
약천사(종점),126.45083999999999,33.24303,2
신흥농장,126.75473999999998,33.31196,2
구좌정수장,126.77245,33.50508,2
하효고막곶,126.61393999999999,33.2491,2
학림동,126.60706,33.29013,2
예천전문요양원,126.61992,33.49991,2
대천동주민센터,126.4783,33.249320000000004,2
심향사,126.62208000000001,33.29439,2
국립기상과학원,126.51789,33.25803,2
안좌동입구,126.7597,33.35775,2
황세왓동산,126.56709,33.49296,2
뒤큰글,126.60417,33.27587,2
둔지오름,126.79775,33.50611,2
저지리알못,126.26369,33.33589,2
대림동,126.75497,33.499,2
제주성지,126.52587,33.510020000000004,2
독벌은이동산,126.68363000000001,33.36885,2
동백동산,126.36728000000001,33.28873,2
구엄포구,126.37756,33.48407,2
금악리,126.2869,33.36667,2
삼달1리,126.8437,33.3764,2
감귤유통센터,126.80909,33.3323,2
사장교차로,126.65823999999999,33.53686,2
삼달1리,126.84528,33.37493,2
이스트소프트,126.57148000000001,33.44722,2
월광동굴동산,126.25738999999999,33.295120000000004,2
미타요양원,126.85221999999999,33.44668,2
돗바령,126.68968999999998,33.51242,2
풍천초등학교,126.85055,33.34731,2
웃한길사거리,126.42716000000001,33.25912,2
상하수도본부,126.65015,33.499320000000004,2
용암해수단지,126.81585,33.542629999999996,2
대정읍다목적회관,126.26695,33.22094,2
존손이굴,126.35918999999998,33.45319,1
서귀포천문과학문화관,126.45721,33.28802,1
크라운골프연습장,126.80309,33.33965,1
사장교차로,126.65878000000001,33.536429999999996,1
함덕5구,126.67593000000001,33.533640000000005,1
남영농장,126.73371000000002,33.31471,1
거로마을,126.56116000000002,33.50953,1
이스트힐스,126.63344,33.48146,1
신성여자중고등학교,126.56303,33.47981,1
제주민속식품입구,126.75147,33.428509999999996,1
일과1리,126.24218,33.23315,1
봉개체육공원,126.61268999999999,33.48425,1
정방동문화의집,126.56835,33.24604,1
칡오름,126.60777,33.28295,1
수산1리노인회관,126.88266000000002,33.4467,1
파라다이스호텔입구,126.57700000000001,33.24745,1
산수동,126.1977,33.303090000000005,1
제주민속식품입구,126.7515,33.4282,1
먼머루,126.30991999999999,33.27708,1
월광동굴동산,126.25717,33.294990000000006,1
예향원,126.25887,33.35304,1
월림,126.25608000000001,33.34792,1
고산2리,126.18887,33.30237,1
디케이서비스,126.5202,33.46369,1
뒷산길,126.65075,33.49285,1
경흥농원,126.73815,33.32292,1
해양경찰청제주수련원,126.79051000000001,33.379020000000004,1
고산2리,126.18919,33.30205,1
세화1리취락구조,126.79813,33.32779,1
세화3리웃동네,126.79191000000002,33.32318,1
소남동산,126.63186999999999,33.2944,1
소란마을,126.54933,33.45523,1
하효북문,126.61747,33.26697,1
위미정수장,126.67238,33.28642,1
어음2리,126.3384,33.40255,1
대평리사무소,126.36615,33.23819,1
홍수암,126.22943000000001,33.35325,1
한장동,126.16748,33.28788,1
